#Class	ID	Enh	Prom	TX	Tx_expression	Gene_expression	DNase_Enh	DNase_Prom	H4K20me1_Enh	H4K20me1_Prom	H3K9me3_Enh	H3K9me3_Prom	H3K9ac_Enh	H3K9ac_Prom	H3K79me2_Enh	H3K79me2_Prom	H3K4me3_Enh	H3K4me3_Prom	H3K4me2_Enh	H3K4me2_Prom	H3K4me1_Enh	H3K4me1_Prom	H3K36me3_Enh	H3K36me3_Prom	H3K27me3_Enh	H3K27me3_Prom	H3K27ac_Enh	H3K27ac_Prom	H2A.Z_Enh	H2A.Z_Prom	CTCF_Enh	CTCF_Prom	HiC_Contact
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128391955:128392455	ENST00000535549.5	22.8	64.93	13433.84	15109.35	667.45	242.15	603.64	134.0	10116.69	11242.35	2092.01	1249.25	63404.03	25486.7	16501.8	4748.25	2206.21	700.4	749.24	423.55	895.93	141.2	22715.14	19338.9	4176.9	1609.0	1424.0	1005.0	23.246242523193
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128457168:128457668	ENST00000527676.2	0.0	64.93	13433.84	256.41	667.45	201.84	603.64	128.95	10116.69	196.38	2092.01	109.8	63404.03	198.57	16501.8	345.5	2206.21	242.38	749.24	118.83	895.93	376.86	22715.14	112.5	4176.9	340.2	1424.0	428.0	19.63053894043
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128457187:128457687	ENST00000525404.5	0.0	64.93	13433.84	257.97	667.45	202.87	603.64	130.84	10116.69	194.19	2092.01	110.86	63404.03	197.18	16501.8	340.87	2206.21	248.37	749.24	119.85	895.93	390.29	22715.14	112.14	4176.9	344.08	1424.0	428.0	19.63053894043
0	0:chr11:128563455:128564187:chr11:128392205:128392205:ETS1	chr11:128563455:128564187	chr11:128457203:128457703	ENST00000392668.8	0.0	64.93	13433.84	258.84	667.45	203.27	603.64	132.08	10116.69	191.99	2092.01	111.46	63404.03	195.36	16501.8	337.27	2206.21	252.29	749.24	120.56	895.93	400.65	22715.14	111.84	4176.9	345.58	1424.0	423.0	19.63053894043
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483729:30484229	ENST00000356798.10	26.86	168.51	18480.06	11231.7	714.33	487.48	556.4	221.68	9070.42	5607.58	1018.14	1556.09	5104.5	16492.31	13389.38	10456.02	23237.83	4487.46	660.72	266.13	585.65	347.68	21178.91	14065.3	5404.39	1622.35	6834.0	3656.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483790:30484290	ENST00000562652.1	0.0	168.51	18480.06	11126.9	714.33	484.75	556.4	219.0	9070.42	6557.45	1018.14	1811.1	5104.5	20358.75	13389.38	11259.5	23237.83	4393.4	660.72	275.75	585.65	369.7	21178.91	15339.8	5404.39	1693.1	6834.0	3491.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483793:30484293	ENST00000569570.5	0.44	168.51	18480.06	11112.83	714.33	484.6	556.4	218.85	9070.42	6599.84	1018.14	1825.62	5104.5	20533.8	13389.38	11292.05	23237.83	4385.63	660.72	276.05	585.65	370.39	21178.91	15399.41	5404.39	1694.12	6834.0	3487.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483800:30484300	ENST00000358164.9	0.56	168.51	18480.06	11080.0	714.33	484.25	556.4	218.5	9070.42	6698.75	1018.14	1859.5	5104.5	20942.25	13389.38	11368.0	23237.83	4367.5	660.72	276.75	585.65	372.0	21178.91	15538.5	5404.39	1696.5	6834.0	3480.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483816:30484316	ENST00000568926.5	0.0	168.51	18480.06	10839.68	714.33	481.85	556.4	217.86	9070.42	6908.35	1018.14	1931.02	5104.5	21824.65	13389.38	11505.92	23237.83	4342.7	660.72	277.55	585.65	376.32	21178.91	15916.58	5404.39	1708.82	6834.0	3458.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483817:30484317	ENST00000565864.5	0.0	168.51	18480.06	10824.66	714.33	481.7	556.4	217.82	9070.42	6921.45	1018.14	1935.49	5104.5	21879.8	13389.38	11514.54	23237.83	4341.15	660.72	277.6	585.65	376.59	21178.91	15940.21	5404.39	1709.59	6834.0	3457.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483821:30484321	ENST00000564118.1	0.86	168.51	18480.06	10764.58	714.33	481.1	556.4	217.66	9070.42	6973.85	1018.14	1953.37	5104.5	22100.4	13389.38	11549.02	23237.83	4334.95	660.72	277.8	585.65	377.67	21178.91	16034.73	5404.39	1712.67	6834.0	3453.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30483822:30484322	ENST00000433423.2	6.58	168.51	18480.06	10749.56	714.33	480.95	556.4	217.62	9070.42	6986.95	1018.14	1957.84	5104.5	22155.55	13389.38	11557.64	23237.83	4333.4	660.72	277.85	585.65	377.94	21178.91	16058.36	5404.39	1713.44	6834.0	3452.0	339.02923583984
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30485072:30485572	ENST00000569725.1	0.56	168.51	18480.06	1955.64	714.33	778.47	556.4	230.58	9070.42	2762.59	1018.14	1574.3	5104.5	19025.32	13389.38	6073.61	23237.83	3836.47	660.72	469.83	585.65	497.89	21178.91	9562.31	5404.39	799.92	6834.0	1528.0	172.84585571289
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30494962:30495462	ENST00000566149.1	84.86	168.51	18480.06	298.7	714.33	1074.33	556.4	235.54	9070.42	324.17	1018.14	674.24	5104.5	206.55	13389.38	252.82	23237.83	702.04	660.72	3577.74	585.65	294.28	21178.91	451.04	5404.39	375.31	6834.0	358.0	114.61096191406
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30499954:30500454	ENST00000568012.5	0.0	168.51	18480.06	379.0	714.33	869.62	556.4	205.52	9070.42	323.33	1018.14	394.62	5104.5	220.71	13389.38	283.04	23237.83	727.02	660.72	2391.97	585.65	254.36	21178.91	596.25	5404.39	512.18	6834.0	1085.0	84.217071533203
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30500071:30500571	ENST00000564935.1	4.7	168.51	18480.06	451.01	714.33	1077.56	556.4	220.85	9070.42	391.78	1018.14	501.04	5104.5	271.43	13389.38	546.31	23237.83	983.3	660.72	3172.9	585.65	285.85	21178.91	728.09	5404.39	604.23	6834.0	1072.0	84.217071533203
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30507503:30508003	ENST00000568987.1	1.13	168.51	18480.06	231.48	714.33	658.69	556.4	201.14	9070.42	213.89	1018.14	322.3	5104.5	153.47	13389.38	135.94	23237.83	456.91	660.72	2918.22	585.65	331.24	21178.91	288.48	5404.39	256.09	6834.0	856.0	80.988983154297
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30510243:30510743	ENST00000563615.5	1.72	168.51	18480.06	269.74	714.33	1129.18	556.4	219.05	9070.42	299.86	1018.14	383.49	5104.5	209.79	13389.38	376.18	23237.83	346.14	660.72	3150.3	585.65	234.87	21178.91	335.07	5404.39	557.57	6834.0	144.0	67.719505310059
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30515943:30516443	ENST00000562020.1	1.02	168.51	18480.06	220.85	714.33	361.35	556.4	180.42	9070.42	192.39	1018.14	202.42	5104.5	147.01	13389.38	133.36	23237.83	212.86	660.72	1675.71	585.65	235.17	21178.91	223.92	5404.39	213.38	6834.0	268.0	76.412322998047
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30520430:30520930	ENST00000566267.1	0.0	168.51	18480.06	339.25	714.33	476.3	556.4	163.75	9070.42	252.2	1018.14	219.2	5104.5	131.75	13389.38	118.2	23237.83	302.4	660.72	1902.15	585.65	174.55	21178.91	285.95	5404.39	198.7	6834.0	188.0	60.647487640381
1	1:chr16:30469970:30471372:chr16:30483982:30483982:ITGAL	chr16:30469970:30471372	chr16:30530827:30531327	ENST00000564632.1	37.03	168.51	18480.06	279.54	714.33	657.23	556.4	232.71	9070.42	275.54	1018.14	265.23	5104.5	173.75	13389.38	152.0	23237.83	371.58	660.72	2668.99	585.65	272.72	21178.91	264.36	5404.39	305.12	6834.0	767.0	60.186046600342
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483729:30484229	ENST00000356798.10	26.86	168.51	11672.83	11231.7	534.29	487.48	248.66	221.68	5985.14	5607.58	1672.49	1556.09	17260.81	16492.31	11255.58	10456.02	5418.62	4487.46	296.34	266.13	376.6	347.68	16673.41	14065.3	1742.1	1622.35	3911.0	3656.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483790:30484290	ENST00000562652.1	0.0	168.51	11672.83	11126.9	534.29	484.75	248.66	219.0	5985.14	6557.45	1672.49	1811.1	17260.81	20358.75	11255.58	11259.5	5418.62	4393.4	296.34	275.75	376.6	369.7	16673.41	15339.8	1742.1	1693.1	3911.0	3491.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483793:30484293	ENST00000569570.5	0.44	168.51	11672.83	11112.83	534.29	484.6	248.66	218.85	5985.14	6599.84	1672.49	1825.62	17260.81	20533.8	11255.58	11292.05	5418.62	4385.63	296.34	276.05	376.6	370.39	16673.41	15399.41	1742.1	1694.12	3911.0	3487.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483800:30484300	ENST00000358164.9	0.56	168.51	11672.83	11080.0	534.29	484.25	248.66	218.5	5985.14	6698.75	1672.49	1859.5	17260.81	20942.25	11255.58	11368.0	5418.62	4367.5	296.34	276.75	376.6	372.0	16673.41	15538.5	1742.1	1696.5	3911.0	3480.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483816:30484316	ENST00000568926.5	0.0	168.51	11672.83	10839.68	534.29	481.85	248.66	217.86	5985.14	6908.35	1672.49	1931.02	17260.81	21824.65	11255.58	11505.92	5418.62	4342.7	296.34	277.55	376.6	376.32	16673.41	15916.58	1742.1	1708.82	3911.0	3458.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483817:30484317	ENST00000565864.5	0.0	168.51	11672.83	10824.66	534.29	481.7	248.66	217.82	5985.14	6921.45	1672.49	1935.49	17260.81	21879.8	11255.58	11514.54	5418.62	4341.15	296.34	277.6	376.6	376.59	16673.41	15940.21	1742.1	1709.59	3911.0	3457.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483821:30484321	ENST00000564118.1	0.86	168.51	11672.83	10764.58	534.29	481.1	248.66	217.66	5985.14	6973.85	1672.49	1953.37	17260.81	22100.4	11255.58	11549.02	5418.62	4334.95	296.34	277.8	376.6	377.67	16673.41	16034.73	1742.1	1712.67	3911.0	3453.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30483822:30484322	ENST00000433423.2	6.58	168.51	11672.83	10749.56	534.29	480.95	248.66	217.62	5985.14	6986.95	1672.49	1957.84	17260.81	22155.55	11255.58	11557.64	5418.62	4333.4	296.34	277.85	376.6	377.94	16673.41	16058.36	1742.1	1713.44	3911.0	3452.0	965.498046875
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30485072:30485572	ENST00000569725.1	0.56	168.51	11672.83	1955.64	534.29	778.47	248.66	230.58	5985.14	2762.59	1672.49	1574.3	17260.81	19025.32	11255.58	6073.61	5418.62	3836.47	296.34	469.83	376.6	497.89	16673.41	9562.31	1742.1	799.92	3911.0	1528.0	488.44845581055
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30494962:30495462	ENST00000566149.1	84.86	168.51	11672.83	298.7	534.29	1074.33	248.66	235.54	5985.14	324.17	1672.49	674.24	17260.81	206.55	11255.58	252.82	5418.62	702.04	296.34	3577.74	376.6	294.28	16673.41	451.04	1742.1	375.31	3911.0	358.0	141.6417388916
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30499954:30500454	ENST00000568012.5	0.0	168.51	11672.83	379.0	534.29	869.62	248.66	205.52	5985.14	323.33	1672.49	394.62	17260.81	220.71	11255.58	283.04	5418.62	727.02	296.34	2391.97	376.6	254.36	16673.41	596.25	1742.1	512.18	3911.0	1085.0	114.09353637695
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30500071:30500571	ENST00000564935.1	4.7	168.51	11672.83	451.01	534.29	1077.56	248.66	220.85	5985.14	391.78	1672.49	501.04	17260.81	271.43	11255.58	546.31	5418.62	983.3	296.34	3172.9	376.6	285.85	16673.41	728.09	1742.1	604.23	3911.0	1072.0	114.09353637695
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30507503:30508003	ENST00000568987.1	1.13	168.51	11672.83	231.48	534.29	658.69	248.66	201.14	5985.14	213.89	1672.49	322.3	17260.81	153.47	11255.58	135.94	5418.62	456.91	296.34	2918.22	376.6	331.24	16673.41	288.48	1742.1	256.09	3911.0	856.0	113.38101196289
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30510243:30510743	ENST00000563615.5	1.72	168.51	11672.83	269.74	534.29	1129.18	248.66	219.05	5985.14	299.86	1672.49	383.49	17260.81	209.79	11255.58	376.18	5418.62	346.14	296.34	3150.3	376.6	234.87	16673.41	335.07	1742.1	557.57	3911.0	144.0	100.22172546387
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30515943:30516443	ENST00000562020.1	1.02	168.51	11672.83	220.85	534.29	361.35	248.66	180.42	5985.14	192.39	1672.49	202.42	17260.81	147.01	11255.58	133.36	5418.62	212.86	296.34	1675.71	376.6	235.17	16673.41	223.92	1742.1	213.38	3911.0	268.0	81.441024780273
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30520430:30520930	ENST00000566267.1	0.0	168.51	11672.83	339.25	534.29	476.3	248.66	163.75	5985.14	252.2	1672.49	219.2	17260.81	131.75	11255.58	118.2	5418.62	302.4	296.34	1902.15	376.6	174.55	16673.41	285.95	1742.1	198.7	3911.0	188.0	89.755462646484
1	1:chr16:30483658:30484232:chr16:30483982:30483982:ITGAL	chr16:30483658:30484232	chr16:30530827:30531327	ENST00000564632.1	37.03	168.51	11672.83	279.54	534.29	657.23	248.66	232.71	5985.14	275.54	1672.49	265.23	17260.81	173.75	11255.58	152.0	5418.62	371.58	296.34	2668.99	376.6	272.72	16673.41	264.36	1742.1	305.12	3911.0	767.0	77.949424743652
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483729:30484229	ENST00000356798.10	26.86	168.51	31182.81	11231.7	340.62	487.48	258.07	221.68	21640.75	5607.58	1505.72	1556.09	48473.76	16492.31	18803.56	10456.02	2686.89	4487.46	344.97	266.13	250.16	347.68	44337.72	14065.3	7746.8	1622.35	2989.0	3656.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483790:30484290	ENST00000562652.1	0.0	168.51	31182.81	11126.9	340.62	484.75	258.07	219.0	21640.75	6557.45	1505.72	1811.1	48473.76	20358.75	18803.56	11259.5	2686.89	4393.4	344.97	275.75	250.16	369.7	44337.72	15339.8	7746.8	1693.1	2989.0	3491.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483793:30484293	ENST00000569570.5	0.44	168.51	31182.81	11112.83	340.62	484.6	258.07	218.85	21640.75	6599.84	1505.72	1825.62	48473.76	20533.8	18803.56	11292.05	2686.89	4385.63	344.97	276.05	250.16	370.39	44337.72	15399.41	7746.8	1694.12	2989.0	3487.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483800:30484300	ENST00000358164.9	0.56	168.51	31182.81	11080.0	340.62	484.25	258.07	218.5	21640.75	6698.75	1505.72	1859.5	48473.76	20942.25	18803.56	11368.0	2686.89	4367.5	344.97	276.75	250.16	372.0	44337.72	15538.5	7746.8	1696.5	2989.0	3480.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483816:30484316	ENST00000568926.5	0.0	168.51	31182.81	10839.68	340.62	481.85	258.07	217.86	21640.75	6908.35	1505.72	1931.02	48473.76	21824.65	18803.56	11505.92	2686.89	4342.7	344.97	277.55	250.16	376.32	44337.72	15916.58	7746.8	1708.82	2989.0	3458.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483817:30484317	ENST00000565864.5	0.0	168.51	31182.81	10824.66	340.62	481.7	258.07	217.82	21640.75	6921.45	1505.72	1935.49	48473.76	21879.8	18803.56	11514.54	2686.89	4341.15	344.97	277.6	250.16	376.59	44337.72	15940.21	7746.8	1709.59	2989.0	3457.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483821:30484321	ENST00000564118.1	0.86	168.51	31182.81	10764.58	340.62	481.1	258.07	217.66	21640.75	6973.85	1505.72	1953.37	48473.76	22100.4	18803.56	11549.02	2686.89	4334.95	344.97	277.8	250.16	377.67	44337.72	16034.73	7746.8	1712.67	2989.0	3453.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30483822:30484322	ENST00000433423.2	6.58	168.51	31182.81	10749.56	340.62	480.95	258.07	217.62	21640.75	6986.95	1505.72	1957.84	48473.76	22155.55	18803.56	11557.64	2686.89	4333.4	344.97	277.85	250.16	377.94	44337.72	16058.36	7746.8	1713.44	2989.0	3452.0	37.180603027344
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30485072:30485572	ENST00000569725.1	0.56	168.51	31182.81	1955.64	340.62	778.47	258.07	230.58	21640.75	2762.59	1505.72	1574.3	48473.76	19025.32	18803.56	6073.61	2686.89	3836.47	344.97	469.83	250.16	497.89	44337.72	9562.31	7746.8	799.92	2989.0	1528.0	34.393566131592
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30494962:30495462	ENST00000566149.1	84.86	168.51	31182.81	298.7	340.62	1074.33	258.07	235.54	21640.75	324.17	1505.72	674.24	48473.76	206.55	18803.56	252.82	2686.89	702.04	344.97	3577.74	250.16	294.28	44337.72	451.04	7746.8	375.31	2989.0	358.0	33.832710266113
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30499954:30500454	ENST00000568012.5	0.0	168.51	31182.81	379.0	340.62	869.62	258.07	205.52	21640.75	323.33	1505.72	394.62	48473.76	220.71	18803.56	283.04	2686.89	727.02	344.97	2391.97	250.16	254.36	44337.72	596.25	7746.8	512.18	2989.0	1085.0	29.663158416748
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30500071:30500571	ENST00000564935.1	4.7	168.51	31182.81	451.01	340.62	1077.56	258.07	220.85	21640.75	391.78	1505.72	501.04	48473.76	271.43	18803.56	546.31	2686.89	983.3	344.97	3172.9	250.16	285.85	44337.72	728.09	7746.8	604.23	2989.0	1072.0	29.663158416748
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30507503:30508003	ENST00000568987.1	1.13	168.51	31182.81	231.48	340.62	658.69	258.07	201.14	21640.75	213.89	1505.72	322.3	48473.76	153.47	18803.56	135.94	2686.89	456.91	344.97	2918.22	250.16	331.24	44337.72	288.48	7746.8	256.09	2989.0	856.0	33.169147491455
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30510243:30510743	ENST00000563615.5	1.72	168.51	31182.81	269.74	340.62	1129.18	258.07	219.05	21640.75	299.86	1505.72	383.49	48473.76	209.79	18803.56	376.18	2686.89	346.14	344.97	3150.3	250.16	234.87	44337.72	335.07	7746.8	557.57	2989.0	144.0	33.584098815918
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30515943:30516443	ENST00000562020.1	1.02	168.51	31182.81	220.85	340.62	361.35	258.07	180.42	21640.75	192.39	1505.72	202.42	48473.76	147.01	18803.56	133.36	2686.89	212.86	344.97	1675.71	250.16	235.17	44337.72	223.92	7746.8	213.38	2989.0	268.0	30.214731216431
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30520430:30520930	ENST00000566267.1	0.0	168.51	31182.81	339.25	340.62	476.3	258.07	163.75	21640.75	252.2	1505.72	219.2	48473.76	131.75	18803.56	118.2	2686.89	302.4	344.97	1902.15	250.16	174.55	44337.72	285.95	7746.8	198.7	2989.0	188.0	39.267032623291
0	0:chr16:30645488:30646231:chr16:30483982:30483982:ITGAL	chr16:30645488:30646231	chr16:30530827:30531327	ENST00000564632.1	37.03	168.51	31182.81	279.54	340.62	657.23	258.07	232.71	21640.75	275.54	1505.72	265.23	48473.76	173.75	18803.56	152.0	2686.89	371.58	344.97	2668.99	250.16	272.72	44337.72	264.36	7746.8	305.12	2989.0	767.0	43.473350524902
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483729:30484229	ENST00000356798.10	26.86	168.51	7934.01	11231.7	543.7	487.48	256.17	221.68	4887.95	5607.58	2107.23	1556.09	30473.73	16492.31	7222.34	10456.02	1701.56	4487.46	327.61	266.13	1648.51	347.68	6123.88	14065.3	1910.39	1622.35	3072.0	3656.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483790:30484290	ENST00000562652.1	0.0	168.51	7934.01	11126.9	543.7	484.75	256.17	219.0	4887.95	6557.45	2107.23	1811.1	30473.73	20358.75	7222.34	11259.5	1701.56	4393.4	327.61	275.75	1648.51	369.7	6123.88	15339.8	1910.39	1693.1	3072.0	3491.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483793:30484293	ENST00000569570.5	0.44	168.51	7934.01	11112.83	543.7	484.6	256.17	218.85	4887.95	6599.84	2107.23	1825.62	30473.73	20533.8	7222.34	11292.05	1701.56	4385.63	327.61	276.05	1648.51	370.39	6123.88	15399.41	1910.39	1694.12	3072.0	3487.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483800:30484300	ENST00000358164.9	0.56	168.51	7934.01	11080.0	543.7	484.25	256.17	218.5	4887.95	6698.75	2107.23	1859.5	30473.73	20942.25	7222.34	11368.0	1701.56	4367.5	327.61	276.75	1648.51	372.0	6123.88	15538.5	1910.39	1696.5	3072.0	3480.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483816:30484316	ENST00000568926.5	0.0	168.51	7934.01	10839.68	543.7	481.85	256.17	217.86	4887.95	6908.35	2107.23	1931.02	30473.73	21824.65	7222.34	11505.92	1701.56	4342.7	327.61	277.55	1648.51	376.32	6123.88	15916.58	1910.39	1708.82	3072.0	3458.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483817:30484317	ENST00000565864.5	0.0	168.51	7934.01	10824.66	543.7	481.7	256.17	217.82	4887.95	6921.45	2107.23	1935.49	30473.73	21879.8	7222.34	11514.54	1701.56	4341.15	327.61	277.6	1648.51	376.59	6123.88	15940.21	1910.39	1709.59	3072.0	3457.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483821:30484321	ENST00000564118.1	0.86	168.51	7934.01	10764.58	543.7	481.1	256.17	217.66	4887.95	6973.85	2107.23	1953.37	30473.73	22100.4	7222.34	11549.02	1701.56	4334.95	327.61	277.8	1648.51	377.67	6123.88	16034.73	1910.39	1712.67	3072.0	3453.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30483822:30484322	ENST00000433423.2	6.58	168.51	7934.01	10749.56	543.7	480.95	256.17	217.62	4887.95	6986.95	2107.23	1957.84	30473.73	22155.55	7222.34	11557.64	1701.56	4333.4	327.61	277.85	1648.51	377.94	6123.88	16058.36	1910.39	1713.44	3072.0	3452.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30485072:30485572	ENST00000569725.1	0.56	168.51	7934.01	1955.64	543.7	778.47	256.17	230.58	4887.95	2762.59	2107.23	1574.3	30473.73	19025.32	7222.34	6073.61	1701.56	3836.47	327.61	469.83	1648.51	497.89	6123.88	9562.31	1910.39	799.92	3072.0	1528.0	0.85135143995285
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30494962:30495462	ENST00000566149.1	84.86	168.51	7934.01	298.7	543.7	1074.33	256.17	235.54	4887.95	324.17	2107.23	674.24	30473.73	206.55	7222.34	252.82	1701.56	702.04	327.61	3577.74	1648.51	294.28	6123.88	451.04	1910.39	375.31	3072.0	358.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30499954:30500454	ENST00000568012.5	0.0	168.51	7934.01	379.0	543.7	869.62	256.17	205.52	4887.95	323.33	2107.23	394.62	30473.73	220.71	7222.34	283.04	1701.56	727.02	327.61	2391.97	1648.51	254.36	6123.88	596.25	1910.39	512.18	3072.0	1085.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30500071:30500571	ENST00000564935.1	4.7	168.51	7934.01	451.01	543.7	1077.56	256.17	220.85	4887.95	391.78	2107.23	501.04	30473.73	271.43	7222.34	546.31	1701.56	983.3	327.61	3172.9	1648.51	285.85	6123.88	728.09	1910.39	604.23	3072.0	1072.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30507503:30508003	ENST00000568987.1	1.13	168.51	7934.01	231.48	543.7	658.69	256.17	201.14	4887.95	213.89	2107.23	322.3	30473.73	153.47	7222.34	135.94	1701.56	456.91	327.61	2918.22	1648.51	331.24	6123.88	288.48	1910.39	256.09	3072.0	856.0	0.97032368183136
